,108.956
6294,109.102
6295,109.138
6296,109.23
6297,109.075
6298,109.125
6299,109.185
6300,109.156
6301,109.241
6302,109.241
6303,109.133
6304,109.1
6305,107.122
6307,109.144
6308,107.136
6309,109.138
6310,109.204
6311,109.206
6312,109.124
6313,109.154
6314,109.198
6315,103.98
6316,109.185
6317,109.168
6318,109.191
6319,109.268
6321,109.136
6322,109.245
6323,109.225
6324,109.308
6326,109.217
6327,109.272
6329,109.207
6330,109.242
6331,109.138
6332,109.236
6333,102.343
6334,109.171
6335,106.879
6337,109.268
6338,104.963
6339,109.147
6340,109.169
6342,109.269
6343,109.174
6344,109.065
6345,109.145
6346,109.253
6347,109.202
6348,106.917
6349,109.118
6350,102.226
6351,109.25
6352,109.232
6353,109.181
6355,109.131
6356,109.19
6357,109.184
6358,109.184
6359,109.236
6360,109.268
6361,109.204
6362,109.243
6363,109.264
6365,109.258
6366,109.182
6367,107.067
6368,109.164
6369,106.967
6371,109.173
6372,109.103
6373,109.218
6374,109.188
6375,109.13
6376,109.193
6377,109.221
6378,109.24
6379,107.44
6380,109.233
6381,106.234
6382,109.178
6383,109.171
6385,109.184
6386,109.189
6387,109.259
6388,109.183
6389,109.19
6390,109.248
6391,109.242
6392,109.239
6393,109.236
6394,109.177
6395,107.437
6396,109.277
6398,109.186
6399,109.212
6400,109.093
6401,109.196
6402,109.16
6403,100.844
6404,109.153
6406,109.213
6407,109.232
6408,109.229
6411,109.114
6412,109.018
6413,109.089
6414,109.189
6415,109.207
6416,109.144
6417,109.161
6418,109.128
6419,109.193
6420,108.979
6422,109.147
6423,109.116
6424,109.173
6425,103.978
6426,109.194
6427,109.16
6428,109.058
6429,109.187
6430,109.182
6431,109.204
6432,109.201
6433,109.103
6434,109.157
6435,109.243
6436,109.167
6437,106.413
6438,106.413
6439,109.2
6440,109.165
6441,109.284
6442,109.211
6443,109.18
6444,109.155
6445,109.021
6446,109.2
6447,109.166
6448,109.163
6449,109.219
6450,109.033
6451,109.087
6452,109.181
6454,109.214
6455,106.96
6456,109.197
6457,109.224
6458,109.071
6459,109.216
6460,109.117
6461,109.173
6462,109.206
6463,107.222
6464,109.225
6465,109.149
6466,106.99
6467,109.241
6468,109.165
6469,104.828
6470,106.239
6471,109.289
6472,109.226
6473,102.101
6474,109.178
6475,109.166
6476,109.143
6477,109.138
6478,109.232
6479,107.343
6480,109.258
6481,109.257
6482,109.223
6483,109.198
6484,109.215
6486,109.047
6487,109.229
6488,109.198
6489,104.458
6490,104.458
6491,104.261
6492,109.128
6493,109.247
6495,109.068
6496,109.196
6498,109.217
6499,109.167
6500,109.127
6501,109.167
6502,102.167
6503,109.234
6504,109.24
6506,109.211
6507,109.131
6508,101.422
6509,107.14
6510,109.238
6511,107.312
6512,106.235
6513,109.18
6514,109.221
6515,109.129
6516,102.02
6517,109.194
6518,109.173
6519,107.127
6520,109.206
6521,109.148
6522,109.209
6523,109.128
6524,109.232
6525,109.17
6526,109.121
6528,109.252
6529,108.991
6530,109.202
6531,109.233
6532,109.157
6533,109.151
6534,109.176
6535,109.219
6536,109.198
6537,109.199
6538,109.199
6539,109.226
6541,109.162
6543,109.245
6544,109.065
6545,109.149
6546,109.123
6547,109.086
6548,109.223
6549,109.181
6550,107.046
6551,109.147
6552,109.092
6553,107.405
6554,109.243
6555,109.183
6556,109.215
6557,109.258
6559,107.265
6560,109.191
6561,109.127
6563,109.146
6564,109.144
6565,109.248
6566,109.238
6567,109.172
6568,109.208
6569,109.229
6570,109.154
6571,109.133
6572,109.218
6573,109.137
6574,109.255
6575,106.305
6576,109.186
6577,109.192
6578,109.232
6579,109.182
6580,109.213
6581,109.178
6582,109.154
6583,103.813
6584,109.107
6585,109.193
6586,109.202
6587,109.096
6588,109.202
6589,109.182
6590,109.289
6591,109.124
6592,109.125
6593,109.254
6594,109.088
6595,109.108
6596,109.302
6597,107.276
6598,109.176
6599,109.178
6600,109.172
6601,106.526
6602,109.199
6603,109.112
6604,107.386
6605,107.227
6607,107.462
6608,109.231
6609,109.227
6610,109.212
6611,109.212
6612,102.446
6613,107.385
6614,106.899
6615,109.175
6616,109.195
6617,109.118
6618,109.195
6619,109.155
6620,109.17
6621,109.228
6622,107.073
6623,109.087
6624,107.027
6625,109.226
6626,109.239
6627,107.209
6628,109.192
6629,109.236
6630,108.951
6631,109.172
6632,105.724
6633,109.246
6634,109.177
6635,109.099
6636,109.24
6637,107.187
6638,109.168
6639,109.149
6640,109.153
6641,109.182
6642,107.174
6643,109.267
6644,109.147
6645,109.112
6646,109.15
6647,109.244
6648,109.11
6649,109.244
6650,109.215
6651,109.117
6652,107.368
6653,109.238
6654,104.679
6655,109.165
6656,109.174
6657,109.175
6658,109.219
6659,109.208
6660,109.149
6661,109.263
6662,106.069
6663,106.19
6664,109.27
6665,109.266
6666,109.223
6667,109.067
6668,108.249
6669,109.157
6670,109.192
6671,109.141
6672,109.172
6673,109.22
6674,102.743
6675,107.376
6676,109.12
6677,109.224
6678,109.094
6679,109.118
6680,109.25
6681,109.249
6682,109.144
6683,109.253
6684,109.102
6685,109.133
6686,109.176
6687,107.944
6688,109.087
6689,109.189
6690,107.17
6691,109.195
6692,109.246
6693,109.139
6694,109.22
6695,109.304
6696,109.106
6697,109.249
6698,109.181
6699,109.142
6700,109.176
6701,109.195
6702,109.163
6703,109.285
6704,109.266
6705,109.163
6706,109.186
6707,109.191
6708,109.154
6709,109.179
6710,109.215
6711,109.198
6712,109.19
6713,109.092
6714,109.215
6715,109.206
6716,109.196
6717,109.163
6718,109.276
6719,109.15
6720,109.304
6721,109.194
6722,107.257
6723,109.204
6724,109.246
6725,105.478
6726,109.138
6727,109.198
6728,109.037
6729,108.671
6730,109.184
6731,109.099
6732,109.18
6733,109.309
6734,109.172
6735,109.166
6736,109.123
6737,109.194
6738,109.111
6739,109.107
6740,103.845
6741,109.2
6742,109.138
6743,109.19
6744,109.197
6745,107.647
6746,109.236
6747,109.173
6748,109.121
6749,109.276
6750,103.591
6751,107.353
6752,109.206
6753,109.108
6754,109.125
6755,109.12
6756,109.231
6757,109.175
6758,109.172
6759,109.166
6760,109.263
6761,109.254
6762,109.136
6763,109.139
6764,109.113
6765,109.069
6766,109.181
6767,109.177
6768,109.1
6769,107.707
6770,109.235
6771,109.235
6772,109.018
6773,107.564
6774,109.238
6775,109.187
6776,109.176
6777,109.12
6778,109.191
6779,109.135
6780,107.208
6781,109.202
6783,109.171
6784,109.084
6785,109.175
6786,109.19
6787,109.259
6788,109.249
6789,109.19
6790,109.132
6791,109.257
6793,109.205
6794,101.269
6795,109.228
6796,107.214
6797,109.242
6798,105.132
6799,109.215
6800,101.075
6801,101.075
6802,107.748
6803,109.222
6804,109.241
6805,109.059
6806,109.25
6807,109.067
6808,109.074
6809,109.061
6810,109.15
6811,109.25
6812,109.236
6813,109.236
6814,109.175
6815,109.194
6816,109.271
6817,109.274
6818,109.179
6819,102.629
6820,109.165
6821,109.165
6822,109.165
6823,109.147
6824,107.555
6825,105.141
6826,109.3
6827,109.198
6829,109.242
6830,109.2
6831,107.437
6832,107.64
6833,109.259
6834,109.196
6835,109.161
6836,109.163
6837,109.163
6838,109.219
6839,109.125
6840,109.244
6841,109.213
6842,109.155
6843,109.268
6844,109.161
6845,109.173
6846,109.173
6847,109.236
6848,109.218
6849,109.223
6850,109.168
6851,109.252
6852,109.306
6853,109.068
6854,109.229
6855,109.139
6856,109.224
6857,109.236
6858,109.185
6859,109.201
6860,109.237
6861,109.222
6862,109.222
6863,109.158
6864,109.197
6865,109.237
6866,109.08
6867,105.286
6868,108.978
6869,109.179
6870,109.178
6871,109.165
6872,109.128
6874,109.097
6875,109.228
6876,109.216
6877,109.15
6878,109.202
6879,109.126
6880,109.101
6881,109.101
6882,109.101
6883,109.22
6884,109.22
6885,109.158
6886,109.172
6887,109.172
6888,103.644
6889,109.206
6890,109.249
6891,109.218
6892,109.216
6893,109.206
6894,109.08
6895,108.978
6896,109.222
6897,109.095
6898,109.261
6899,109.167
6900,109.167
6901,109.127
6903,109.145
6904,106.225
6905,106.225
6906,106.225
6907,106.225
6908,109.253
6909,109.262
6910,109.224
6911,109.224
6912,109.252
6913,109.252
6914,109.273
6915,109.273
6916,109.246
6918,109.243
6919,109.243
6920,107.487
6921,109.203
6922,109.205
6923,106.926
6924,109.214
6925,108.085
6926,109.257
6927,109.104
6928,107.844
6929,109.074
6930,109.174
6931,109.18
6932,109.262
6933,109.219
6934,109.137
6935,109.137
6936,109.109
6937,109.27
6938,107.722
6939,109.232
6940,105.03
6941,109.217
6942,109.212
6943,106.205
6944,106.205
6945,106.205
6946,109.255
6947,107.66
6948,109.105
6949,107.84
6950,106.252
6951,109.219
6952,109.134
6953,109.155
6954,109.173
6955,109.173
6956,109.158
6957,109.246
6958,109.229
6959,109.241
6960,109.241
6961,109.187
6962,107.554
6963,109.08
6964,109.234
6965,109.229
6966,109.246
6967,109.063
6968,109.063
6969,109.063
6970,109.215
6971,109.247
6972,109.247
6973,109.102
6974,109.102
6975,109.211
6976,109.188
6977,109.188
6978,109.188
6979,109.216
6980,109.165
6981,109.267
6982,109.208
6983,109.208
6984,109.261
6985,109.25
6986,109.25
6987,109.178
6988,109.178
6989,109.142
6990,109.219
6991,109.182
6992,109.189
6993,109.189
6994,109.155
6995,109.24
6996,109.224
6997,109.217
6998,109.217
6999,109.237
7000,109.137
7001,109.137
7002,107.492
7003,107.492
7004,107.492
7005,109.211
7007,109.263
7008,109.231
7009,109.188
7010,107.577
7011,109.173
7012,109.326
7013,109.073
7014,107.02
7015,109.216
7016,109.325
7017,109.236
7018,109.325
7019,109.165
7020,109.248
7021,109.172
7022,109.203
7023,109.262
7024,107.31
7025,107.482
7026,109.186
7027,109.209
7028,109.237
7029,109.218
7030,108.258
7031,109.224
7032,109.23
7033,109.23
7034,109.205
7035,109.213
7036,109.078
7037,109.257
7038,109.169
7039,109.243
7040,109.243
7041,109.113
7042,109.085
7043,109.233
7044,109.23
7045,109.263
7046,106.898
7047,109.184
7048,109.301
7049,109.252
7050,109.191
7051,109.239
7052,109.205
7053,109.23
7054,108.982
7055,109.286
7056,109.106
7057,109.11
7058,109.217
7059,109.142
7060,109.127
7062,102.625
7063,109.286
7064,109.224
7065,109.153
7066,109.156
7067,109.224
7068,109.102
7069,104.249
7070,109.275
7071,109.159
7072,109.284
7073,109.197
7074,109.194
7075,109.125
7076,109.187
7077,109.235
7078,109.138
7079,109.138
7080,109.151
7081,109.164
7082,109.168
7083,109.168
7084,109.168
7087,109.268
7088,109.247
7089,109.123
7090,109.18
7091,109.23
7092,109.258
7093,101.529
7094,109.224
7095,109.192
7096,109.178
7097,109.211
7098,109.188
7099,109.15
7100,109.157
7101,109.157
7102,106.998
7103,109.209
7104,109.182
7105,109.271
7106,109.204
7107,109.136
7108,109.249
7109,109.255
7110,109.128
7111,109.243
7112,109.209
7113,109.24
7114,109.222
7115,109.222
7116,109.08
7117,109.211
7118,107.395
7119,109.134
7120,109.109
7121,109.259
7122,109.178
7123,109.267
7124,109.232
7125,109.212
7126,109.306
7127,109.153
7128,109.157
7129,109.165
7130,107.206
7131,109.188
7132,109.223
7133,109.137
7134,109.178
7135,109.194
7136,109.21
7137,109.281
7138,109.19
7139,108.958
7140,109.238
7141,109.234
7142,109.221
7143,109.263
7144,109.194
7145,109.204
7146,109.186
7147,107.987
7148,107.987
7149,102.77
7150,109.175
7151,109.23
7152,109.072
7153,109.175
7154,109.259
7155,109.182
7156,109.235
7157,109.166
7158,109.261
7159,109.152
7160,109.152
7161,109.213
7162,106.246
7163,109.271
7164,109.293
7165,109.173
7166,106.391
7167,109.285
7168,109.278
7169,101.911
7170,109.203
7172,109.197
7173,107.396
7174,109.146
7175,109.234
7176,109.128
7177,109.269
7178,109.206
7179,109.183
7180,109.198
7181,105.785
7182,109.271
7183,101.368
7184,109.266
7185,109.168
7186,109.284
7187,109.193
7188,109.213
7189,107.703
7190,109.172
7191,109.275
7192,109.23
7193,109.158
7195,109.246
7196,109.246
7197,109.166
7198,109.138
7200,109.236
7201,109.204
7202,107.531
7203,109.256
7204,109.209
7205,109.208
7206,107.462
7207,109.211
7208,109.236
7209,107.907
7210,107.499
7211,109.232
7212,109.103
7213,109.257
7214,109.214
7215,109.229
7216,109.193
7217,109.141
7218,109.17
7219,109.214
7220,109.247
7221,109.196
7222,109.233
7223,102.014
7224,109.196
7225,109.161
7226,106.71
7227,106.71
7228,108.453
7229,109.21
7230,109.21
7231,109.302
7232,109.209
7233,109.209
7234,109.251
7235,109.151
7236,109.151
7237,109.305
7238,109.196
7239,109.203
7240,109.183
7241,109.217
7242,109.232
7243,109.093
7244,109.105
7245,109.22
7246,109.258
7248,101.274
7249,101.588
7250,107.576
7251,108.538
7252,109.236
7253,109.236
7254,109.204
7255,108.258
7256,109.064
7257,109.261
7258,109.251
7259,109.226
7260,109.094
7261,109.352
7262,109.179
7263,107.644
7264,109.212
7265,109.166
7266,107.862
7267,109.165
7268,109.165
7269,106.166
7270,106.166
7271,106.166
7274,109.135
7276,109.197
7277,109.133
7279,109.161
7280,109.216
7281,109.182
7282,109.258
7283,109.154
7284,109.253
7285,109.071
7286,109.211
7287,109.254
7288,109.237
7289,109.206
7290,107.736
7291,101.237
7293,109.166
7294,109.224
7295,109.191
7296,109.154
7297,109.184
7298,109.185
7299,109.222
7300,109.131
7301,109.204
7302,109.138
7303,109.232
7304,109.198
7305,109.087
7306,109.168
7307,109.214
7308,109.1
7309,109.151
7310,109.164
7311,109.168
7312,109.141
7313,109.274
7314,106.528
7315,109.247
7316,109.165
7317,109.157
7318,109.235
7319,109.309
7320,109.22
7321,109.291
7322,109.227
7323,109.285
7324,109.201
7325,107.327
7326,109.259
7328,107.46
7329,109.259
7330,109.115
7331,109.227
7332,109.22
7333,109.134
7334,109.154
7335,109.019
7336,109.191
7337,109.106
7339,109.272
7340,109.172
7341,109.21
7342,109.264
7343,109.266
7344,109.094
7345,109.171
7346,109.204
7347,109.132
7348,101.385
7349,109.214
7350,109.164
7351,109.174
7352,109.174
7353,109.176
7354,109.184
7355,109.258
7356,109.229
7357,109.259
7358,109.053
7359,108.206
7361,109.223
7362,109.127
7363,109.191
7364,109.191
7365,109.201
7366,109.233
7367,109.252
7368,109.295
7369,107.622
7370,107.475
7371,109.222
7373,109.277
7374,109.149
7375,109.169
7376,109.192
7377,109.14
7378,109.102
7379,109.211
7380,109.18
7381,109.137
7382,109.156
7383,109.267
7384,109.205
7385,108.055
7386,108.055
7387,109.177
7388,109.328
7389,109.237
7390,108.954
7391,109.204
7392,109.204
7393,109.187
7394,109.206
7395,109.148
7396,109.169
7397,109.149
7398,109.199
7399,109.18
7400,109.179
7401,109.201
7402,109.215
7403,109.254
7404,109.139
7405,109.272
7406,108.049
7407,106.131
7408,109.189
7409,109.15
7410,109.26
7411,109.161
7412,109.088
7413,109.101
7414,109.217
7415,109.161
7416,109.172
7417,109.185
7419,109.226
7420,107.569
7421,107.464
7422,109.266
7423,107.455
7424,109.215
7425,107.687
7426,109.179
7427,109.207
7428,109.151
7429,109.113
7430,109.113
7431,109.094
7432,109.297
7433,109.234
7434,109.203
7435,109.17
7436,109.17
7437,109.1
7438,109.12
7439,109.192
7440,104.532
7441,109.187
7442,109.233
7443,102.611
7444,109.267
7445,109.169
7446,109.202
7447,109.188
7448,109.188
7449,109.188
7450,109.188
7451,109.187
7452,109.187
7453,109.198
7455,109.23
7456,109.229
7457,109.192
7458,109.247
7459,109.242
7460,109.208
7461,109.155
7462,109.302
7463,109.222
7464,108.519
7465,109.197
7466,103.435
7467,109.206
7468,109.206
7469,109.151
7470,109.293
7471,109.31
7472,109.131
7473,109.107
7474,109.247
7475,109.103
7476,109.259
7477,109.188
7478,109.186
7479,109.186
7480,109.335
7481,109.256
7482,109.269
7483,104.949
7484,109.202
7485,109.263
7486,109.143
7487,109.11
7488,109.18
7489,109.291
7490,109.25
7491,109.215
7492,109.281
7493,109.281
7494,109.191
7495,109.191
7496,109.133
7497,109.256
7498,109.235
7499,109.189
7500,105.645
7501,101.162
7502,107.53
7503,109.136
7504,109.26
7505,109.219
7506,109.239
7507,109.25
7508,109.225
7509,107.299
7510,109.097
7511,109.225
7512,109.172
7513,109.259
7514,109.132
7515,109.109
7516,109.293
7517,109.069
7518,109.26
7519,109.213
7520,109.238
7521,109.166
7522,109.206
7523,109.226
7524,109.257
7525,109.108
7526,109.174
7527,109.209
7528,109.12
7529,109.278
7530,102.123
7531,109.234
7532,109.216
7533,109.174
7534,109.117
7535,100.905
7536,109.287
7537,109.287
7538,109.241
7539,109.243
7540,109.211
7541,109.185
7542,109.185
7543,109.192
7544,109.188
7545,109.194
7546,109.217
7547,109.204
7549,109.255
7550,109.152
7551,109.128
7552,109.196
7553,109.23
7554,109.202
7555,109.177
7556,109.197
7557,109.222
7560,109.18
7561,109.269
7562,109.308
7563,109.144
7564,109.245
7565,108.015
7566,109.209
7567,109.155
7568,107.708
7569,104.944
7570,109.229
7571,109.2
7572,101.532
7573,109.092
7574,109.23
7575,109.077
7576,109.264
7577,109.13
7578,107.125
7579,109.225
7580,109.217
7581,105.554
7582,107.649
7583,109.169
7584,109.162
7585,107.082
7586,109.217
7587,101.284
7588,109.33
7589,109.202
7590,109.103
7591,109.139
7592,109.326
7593,109.215
7594,109.227
7595,105.618
7596,109.187
7597,109.261
7599,106.593
7600,109.067
7601,109.179
7602,109.238
7603,109.165
7604,109.273
7605,103.825
7606,106.208
7607,109.268
7608,109.189
7609,109.185
7610,109.219
7611,109.231
7612,109.125
7613,105.782
7614,109.201
7615,109.231
7616,109.266
7617,109.162
7618,109.132
7619,105.058
7620,109.222
7621,109.09
7624,107.53
7625,109.136
7626,109.204
7627,109.281
7628,109.266
7630,109.178
7631,109.127
7632,109.118
7633,108.812
7634,102.129
7635,109.18
7636,109.045
7637,109.155
7638,109.174
7639,109.284
7640,109.251
7641,107.603
7642,109.169
7643,109.118
7644,109.209
7645,109.19
7646,107.09
7647,107.323
7648,109.155
7649,109.198
7650,109.263
7651,109.1
7652,109.247
7653,109.215
7654,109.177
7655,109.291
7657,109.139
7658,109.158
7659,109.259
7660,109.222
7661,106.645
7662,109.156
7663,109.214
7664,109.302
7665,109.173
7666,109.231
7667,109.231
7669,103.411
7670,108.018
7671,109.145
7672,109.01
7673,109.175
7674,107.033
7675,109.228
7676,109.331
7677,105.658
7678,109.178
7679,109.194
7680,109.152
7681,109.194
7682,106.089
7683,107.489
7684,109.148
7685,109.243
7686,109.148
7687,109.071
7688,106.61
7689,106.952
7690,109.246
7691,109.208
7692,109.201
7693,109.062
7694,109.255
7695,109.048
7696,109.186
7697,109.29
7698,109.167
7699,103.465
7700,106.641
7701,107.46
7702,109.116
7703,109.112
7704,107.387
7705,107.14
7706,109.153
7707,109.157
7708,109.15
7710,109.142
7711,109.049
7712,109.127
7713,109.209
7714,109.145
7715,109.231
7716,109.124
7717,109.132
7718,109.239
7719,109.188
7720,109.17
7721,109.223
7723,109.176
7724,109.22
7725,109.151
7726,109.326
7727,109.247
7728,106.941
7729,109.16
7730,109.224
7731,109.218
7732,109.074
7734,109.055
7735,109.222
7736,109.156
7737,109.196
7738,109.177
7739,109.182
7740,109.188
7741,109.123
7742,109.209
7743,109.201
7744,109.243
7745,109.082
7746,109.262
7747,109.25
7748,109.206
7749,109.21
7750,109.197
7751,104.349
7752,109.205
7753,109.202
7754,109.179
7755,109.082
7756,109.252
7757,109.224
7758,109.256
7759,109.167
7760,109.306
7761,109.231
7762,109.183
7763,109.191
7764,109.226
7765,109.221
7766,109.196
7767,108.952
7768,108.947
7769,109.24
7770,109.178
7771,109.244
7772,109.217
7773,109.198
7774,109.175
7775,109.229
7776,109.207
7777,109.122
7778,109.212
7779,109.231
7780,109.237
7781,109.161
7782,109.199
7783,105.927
7784,109.271
7785,109.289
7786,109.208
7787,109.213
7788,109.196
7789,109.181
7790,109.138
7791,109.1
7792,109.214
7793,109.183
7794,109.252
7795,109.235
7796,109.227
7797,109.187
7798,109.044
7799,109.279
7800,109.248
7801,109.313
7802,109.323
7803,109.217
7804,109.222
7805,109.115
7806,109.14
7807,109.284
7808,109.221
7809,109.248
7810,109.305
7811,109.267
7813,109.281
7814,109.177
7815,109.288
7816,109.269
7817,109.213
7818,109.286
7819,109.217
7820,109.26
7821,109.248
7822,109.26
7823,109.309
7824,109.251
7825,109.277
7826,109.179
7827,109.242
7828,109.163
7829,109.198
7830,109.327
7831,109.22
7832,108.864
7833,109.175
7834,109.216
7835,109.186
7836,109.246
7837,108.22
7838,109.19
7839,109.254
7840,109.174
7841,109.262
7842,109.262
7843,109.206
7844,109.245
7845,109.197
7846,109.116
7847,109.23
7848,109.251
7849,109.218
7850,109.282
7851,109.248
7852,108.999
7853,109.313
7854,109.245
7855,109.232
7856,109.28
7857,109.232
7858,109.193
7859,109.215
7860,109.259
7861,109.218
7862,109.292
7863,109.088
7864,109.262
7865,109.29
7866,109.256
7867,109.23
7868,109.368
7869,109.303
7870,109.268
7871,109.296
7872,109.287
7873,109.26
7874,109.179
7875,109.203
7876,109.247
7877,109.277
7878,109.259
7879,109.235
7880,109.335
7881,109.248
7882,109.229
7883,109.191
7884,109.285
7885,109.275
7886,109.212
7887,109.339
7888,109.247
7889,109.304
7890,109.226
7891,109.273
7893,109.287
7894,109.263
7895,109.232
7896,109.247
7898,109.162
7899,109.248
7900,109.228
7901,109.142
7902,109.202
7903,109.328
7904,109.159
7905,109.233
7906,109.249
7907,109.226
7908,109.256
7909,109.164
7910,109.229
7911,109.342
7912,109.358
7913,109.361
7914,109.356
7915,109.239
7916,109.147
7917,109.313
7918,109.322
7919,109.36
7920,109.314
7921,109.322
7922,109.265
7923,109.225
7924,109.278
7925,109.266
7926,109.243
7927,109.301
7928,109.298
7929,109.267
7930,108.404
7931,109.298
7932,109.29
7933,109.288
7934,109.317
7935,109.274
7936,109.257
7937,109.306
7938,109.117
7939,109.224
7940,109.176
7941,109.239
7942,109.352
7943,109.309
7944,109.208
7945,109.29
7946,109.323
7947,109.312
7948,109.38
7949,109.319
7950,109.205
7951,109.33
7952,109.132
7953,109.213
7954,109.275
7955,109.306
7956,109.131
7957,109.274
7958,109.245
7959,109.239
7960,109.19
7961,109.154
7962,109.365
7963,109.316
7964,109.225
7965,109.355
7966,109.309
7967,109.242
7968,109.105
7969,109.336
7970,109.136
7971,109.284
7972,109.209
7973,109.271
7974,109.168
7975,109.049
7976,109.178
7977,109.2
7978,109.297
7979,109.254
7980,109.275
7981,109.126
7982,109.296
7983,109.163
7984,109.273
7985,109.228
7986,109.272
7987,109.243
7988,109.155
7989,109.189
7990,109.257
7991,109.287
7992,109.275
7993,109.133
7994,109.255
7995,109.208
7996,109.208
7997,109.219
7998,109.261
7999,109.184
8000,104.646
8001,109.284
8002,109.267
8003,109.165
8004,109.271
8005,109.248
8006,109.274
8007,109.112
8008,109.256
8009,109.039
8010,109.161
8011,109.187
8012,109.32
8013,109.185
8014,109.233
8015,109.191
8017,109.258
8018,109.192
8019,109.168
8021,105.671
8022,109.227
8023,109.25
8024,109.284
8025,109.255
8026,109.244
8027,109.232
8028,104.363
8029,109.196
8030,109.293
8032,109.274
8033,109.279
8034,109.096
8035,109.257
8036,109.227
8037,109.189
8039,109.239
8040,109.261
8041,109.203
8042,109.159
8043,109.189
8044,109.225
8045,109.237
8046,109.212
8047,109.224
8048,109.206
8049,109.267
8050,109.22
8051,109.271
8052,109.238
8054,109.154
8055,109.167
8056,109.255
8057,109.218
8058,109.178
8059,109.18
8060,109.236
8061,109.215
8062,109.192
8063,109.239
8064,109.231
8065,109.255
8066,109.243
8067,109.213
8068,109.213
8069,109.25
8070,104.432
8071,109.229
8072,109.137
8073,109.036
8074,109.292
8076,109.261
8077,109.118
8078,109.25
8079,109.189
8080,109.226
8081,109.204
8082,109.158
8083,109.261
8084,109.284
8085,109.243
8086,109.18
8087,109.305
8088,109.261
8090,109.295
8091,109.215
8092,109.283
8093,109.312
8094,109.182
8095,109.235
8096,109.239
8097,109.218
8098,109.319
8099,109.25
8100,109.183
8101,109.212
8102,109.352
8103,109.267
8104,109.238
8105,109.133
8106,109.229
8107,109.133
8108,109.082
8109,109.213
8110,109.264
8111,109.323
8112,109.223
8113,109.25
8114,109.206
8115,109.187
8116,109.171
8117,109.258
8118,109.232
8119,109.24
8120,109.196
8121,109.224
8122,109.227
8123,109.276
8124,109.252
8125,109.227
8127,109.138
8128,109.25
8129,109.249
8130,109.333
8131,109.231
8132,109.227
8133,109.131
8134,109.308
8135,109.204
8136,109.199
8137,109.269
8138,109.278
8139,109.284
8140,109.214
8141,109.229
8142,109.165
8143,109.297
8144,109.067
8145,109.278
8146,109.259
8147,109.232
8148,109.203
8149,109.252
8150,109.133
8151,109.215
8152,109.217
8153,109.248
8154,109.209
8155,109.373
8156,109.245
8157,109.231
8158,109.12
8159,109.131
8160,109.172
8161,109.147
8162,109.279
8163,109.258
8164,109.263
8165,109.292
8166,109.23
8167,109.243
8168,109.17
8169,109.225
8170,109.061
8171,109.115
8172,109.221
8173,109.129
8174,109.225
8175,109.327
8176,109.187
8177,109.247
8178,109.176
8179,109.271
8180,109.239
8181,109.242
8182,109.252
8183,109.265
8184,109.166
8185,109.271
8186,109.201
8187,109.226
8188,109.233
8189,109.319
8190,109.176
8191,109.202
8192,109.285
8194,109.15
8195,109.236
8196,109.254
8197,109.186
8198,109.05
8199,109.23
8200,109.277
8201,109.108
8202,109.22
8203,109.228
8204,109.246
8205,109.295
8206,109.233
8207,109.23
8208,104.779
8209,109.189
8210,109.198
8211,109.201
8212,109.046
8213,109.25
8214,109.2
8215,109.311
8216,109.241
8217,109.246
8218,109.276
8219,109.315
8220,109.294
8221,109.265
8222,109.187
8223,109.127
8224,109.25
8225,109.276
8226,109.311
8227,109.303
8228,109.333
8229,109.205
8230,109.186
8231,109.257
8232,109.321
8233,109.244
8234,109.276
8235,109.2
8236,109.271
8237,109.258
8238,104.879
8240,109.273
8241,109.227
8242,109.189
8243,109.282
8244,109.295
8246,109.292
8247,109.207
8248,109.284
8249,109.101
8250,109.272
8251,109.252
8252,109.319
8253,109.296
8254,109.25
8256,109.226
8257,109.234
8259,109.242
8260,109.217
8261,109.185
8262,109.166
8263,109.209
8264,109.22
8265,109.162
8266,109.233
8267,109.223
8268,109.237
8269,109.278
8270,109.185
8271,109.232
8273,109.264
8274,109.186
8275,109.168
8276,109.257
8277,109.258
8278,109.258
8279,109.164
8280,106.312
8281,109.257
8282,109.113
8283,109.117
8284,109.231
8285,109.172
8286,109.121
8287,109.059
8288,109.196
8289,109.159
8291,109.145
8292,109.188
8293,109.287
8294,109.194
8295,109.179
8296,109.187
8297,109.067
8298,109.189
8299,109.288
8300,109.156
8301,109.199
8302,109.267
8303,109.034
8304,109.194
8305,109.154
8306,107.189
8307,106.31
8308,109.191
8309,109.227
8310,109.319
8311,109.251
8312,109.28
8313,109.271
8314,109.25
8315,109.205
8316,109.247
8317,109.221
8318,109.231
8319,109.299
8320,109.307
8321,109.339
8322,109.245
8323,109.277
8325,109.266
8326,109.318
8327,109.247
8328,109.215
8329,109.288
8330,109.152
8331,109.183
8332,109.214
8333,109.272
8334,109.047
8335,108.972
8336,109.23
8337,109.105
8338,109.284
8339,109.279
8340,109.326
8341,109.314
8342,109.21
8343,109.257
8344,109.212
8345,109.261
8346,109.186
8347,109.28
8348,109.236
8349,109.142
8350,109.192
8351,109.237
8352,109.236
8353,109.298
8354,109.139
8355,109.17
8356,102.867
8357,109.268
8359,109.08
8360,109.209
8361,109.111
8362,109.257
8363,109.24
8364,109.183
8365,109.157
8366,109.284
8367,109.216
8368,109.293
8369,109.21
8370,109.25
8371,109.229
8372,107.082
8373,109.302
8374,109.237
8375,109.266
